-0.987,-0.808,-0.852,-0.646,17,10,2019,14,43,00,
-1.016,-0.814,-0.850,-0.646,17,10,2019,14,44,00,
-1.014,-0.817,-0.851,-0.648,17,10,2019,14,45,00,
-1.017,-0.817,-0.851,-0.646,17,10,2019,14,46,00,
-1.000,-0.811,-0.851,-0.650,17,10,2019,14,47,00,
-1.019,-0.815,-0.851,-0.650,17,10,2019,14,48,00,
-1.003,-0.813,-0.851,-0.650,17,10,2019,14,49,00,
-1.018,-0.819,-0.849,-0.650,17,10,2019,14,50,00,
-1.026,-0.825,-0.848,-0.650,17,10,2019,14,51,00,
-1.024,-0.821,-0.848,-0.650,17,10,2019,14,52,00,
-1.039,-0.825,-0.850,-0.650,17,10,2019,14,53,00,
-1.035,-0.824,-0.848,-0.651,17,10,2019,14,54,00,
-1.045,-0.828,-0.849,-0.655,17,10,2019,14,55,00,
-1.045,-0.829,-0.847,-0.655,17,10,2019,14,56,00,
-1.043,-0.828,-0.846,-0.655,17,10,2019,14,57,00,
-1.049,-0.833,-0.847,-0.655,17,10,2019,14,58,00,
-1.050,-0.832,-0.848,-0.655,17,10,2019,14,59,00,
-1.040,-0.828,-0.848,-0.655,17,10,2019,15,00,00,
-1.046,-0.835,-0.848,-0.655,17,10,2019,15,01,00,
-1.049,-0.832,-0.847,-0.655,17,10,2019,15,02,00,
-1.048,-0.834,-0.846,-0.655,17,10,2019,15,03,00,
-1.032,-0.827,-0.848,-0.655,17,10,2019,15,04,00,
-1.057,-0.834,-0.846,-0.655,17,10,2019,15,05,00,
-1.053,-0.830,-0.845,-0.655,17,10,2019,15,06,00,
-1.033,-0.828,-0.847,-0.655,17,10,2019,15,07,00,
-1.037,-0.826,-0.847,-0.655,17,10,2019,15,08,00,
-1.050,-0.830,-0.847,-0.655,17,10,2019,15,09,00,
-1.054,-0.834,-0.846,-0.655,17,10,2019,15,10,00,
-1.059,-0.833,-0.847,-0.656,17,10,2019,15,11,00,
-1.048,-0.835,-0.846,-0.657,17,10,2019,15,12,00,
-1.053,-0.835,-0.846,-0.659,17,10,2019,15,13,00,
-1.070,-0.840,-0.847,-0.659,17,10,2019,15,14,00,
-1.065,-0.840,-0.847,-0.657,17,10,2019,15,15,00,
-1.052,-0.837,-0.847,-0.656,17,10,2019,15,16,00,
-1.047,-0.837,-0.847,-0.658,17,10,2019,15,17,00,
-1.044,-0.831,-0.846,-0.659,17,10,2019,15,18,00,
-1.056,-0.836,-0.847,-0.659,17,10,2019,15,19,00,
-1.054,-0.836,-0.847,-0.660,17,10,2019,15,20,00,
-1.048,-0.838,-0.847,-0.660,17,10,2019,15,21,00,
-1.044,-0.834,-0.847,-0.660,17,10,2019,15,22,00,
-1.051,-0.836,-0.846,-0.660,17,10,2019,15,23,00,
-1.044,-0.835,-0.847,-0.660,17,10,2019,15,24,00,
-1.041,-0.834,-0.847,-0.660,17,10,2019,15,25,00,
-1.039,-0.834,-0.846,-0.660,17,10,2019,15,26,00,
-1.037,-0.837,-0.846,-0.660,17,10,2019,15,27,00,
-1.035,-0.835,-0.846,-0.660,17,10,2019,15,28,00,
-1.037,-0.836,-0.846,-0.660,17,10,2019,15,29,00,
-1.063,-0.847,-0.846,-0.662,17,10,2019,15,30,00,
-1.077,-0.851,-0.847,-0.663,17,10,2019,15,31,00,
-1.069,-0.848,-0.846,-0.665,17,10,2019,15,32,00,
-1.080,-0.854,-0.846,-0.663,17,10,2019,15,33,00,
-1.082,-0.854,-0.847,-0.663,17,10,2019,15,34,00,
-1.070,-0.849,-0.847,-0.664,17,10,2019,15,35,00,
-1.068,-0.854,-0.846,-0.662,17,10,2019,15,36,00,
-1.080,-0.855,-0.846,-0.665,17,10,2019,15,37,00,
-1.088,-0.859,-0.845,-0.664,17,10,2019,15,38,00,
-1.089,-0.860,-0.847,-0.664,17,10,2019,15,39,00,
-1.089,-0.861,-0.847,-0.663,17,10,2019,15,40,00,
-1.094,-0.862,-0.846,-0.664,17,10,2019,15,41,00,
-1.091,-0.861,-0.847,-0.664,17,10,2019,15,42,00,
-1.082,-0.859,-0.847,-0.664,17,10,2019,15,43,00,
-1.061,-0.852,-0.847,-0.663,17,10,2019,15,44,00,
-1.074,-0.858,-0.846,-0.665,17,10,2019,15,45,00,
-1.074,-0.857,-0.846,-0.664,17,10,2019,15,46,00,
-1.067,-0.856,-0.846,-0.665,17,10,2019,15,47,00,
-1.070,-0.855,-0.846,-0.665,17,10,2019,15,48,00,
-1.056,-0.851,-0.847,-0.665,17,10,2019,15,49,00,
-1.058,-0.856,-0.846,-0.665,17,10,2019,15,50,00,
-1.063,-0.855,-0.847,-0.666,17,10,2019,15,51,00,
-1.061,-0.857,-0.845,-0.669,17,10,2019,15,52,00,
-1.062,-0.859,-0.844,-0.667,17,10,2019,15,53,00,
-1.060,-0.859,-0.845,-0.670,17,10,2019,15,54,00,
-1.053,-0.850,-0.845,-0.665,17,10,2019,15,55,00,
-1.058,-0.853,-0.845,-0.668,17,10,2019,15,56,00,
-1.054,-0.853,-0.846,-0.667,17,10,2019,15,57,00,
-1.066,-0.859,-0.845,-0.665,17,10,2019,15,58,00,
-1.091,-0.865,-0.848,-0.667,17,10,2019,15,59,00,
-1.088,-0.863,-0.847,-0.665,17,10,2019,16,00,00,
-1.078,-0.862,-0.847,-0.668,17,10,2019,16,01,00,
-1.083,-0.862,-0.845,-0.666,17,10,2019,16,02,00,
-1.083,-0.864,-0.846,-0.668,17,10,2019,16,03,00,
-1.086,-0.863,-0.846,-0.669,17,10,2019,16,04,00,
-1.090,-0.866,-0.847,-0.666,17,10,2019,16,05,00,
-1.043,-0.849,-0.845,-0.669,17,10,2019,16,06,00,
-1.068,-0.857,-0.847,-0.669,17,10,2019,16,07,00,
-1.085,-0.869,-0.845,-0.670,17,10,2019,16,08,00,
-1.076,-0.862,-0.846,-0.670,17,10,2019,16,09,00,
-1.078,-0.862,-0.846,-0.669,17,10,2019,16,10,00,
-1.083,-0.867,-0.845,-0.669,17,10,2019,16,11,00,
-1.084,-0.868,-0.847,-0.669,17,10,2019,16,12,00,
-1.086,-0.869,-0.846,-0.667,17,10,2019,16,13,00,
-1.086,-0.873,-0.846,-0.665,17,10,2019,16,14,00,
-1.083,-0.873,-0.846,-0.667,17,10,2019,16,15,00,
-1.072,-0.868,-0.844,-0.666,17,10,2019,16,16,00,
-1.075,-0.872,-0.845,-0.669,17,10,2019,16,17,00,
-1.058,-0.867,-0.845,-0.667,17,10,2019,16,18,00,
-1.068,-0.874,-0.845,-0.665,17,10,2019,16,19,00,
-1.071,-0.872,-0.846,-0.667,17,10,2019,16,20,00,
-1.069,-0.871,-0.846,-0.665,17,10,2019,16,21,00,
-1.069,-0.873,-0.845,-0.667,17,10,2019,16,22,00,
-1.065,-0.872,-0.846,-0.665,17,10,2019,16,23,00,
-1.057,-0.867,-0.845,-0.665,17,10,2019,16,24,00,
-1.062,-0.868,-0.847,-0.666,17,10,2019,16,25,00,
-1.061,-0.869,-0.846,-0.665,17,10,2019,16,26,00,
-1.063,-0.868,-0.847,-0.665,17,10,2019,16,27,00,
-1.059,-0.869,-0.847,-0.666,17,10,2019,16,28,00,
-1.079,-0.876,-0.846,-0.665,17,10,2019,16,29,00,
-1.078,-0.876,-0.845,-0.667,17,10,2019,16,30,00,
-1.079,-0.873,-0.847,-0.669,17,10,2019,16,31,00,
-1.067,-0.890,-0.845,-0.670,17,10,2019,16,32,00,
-1.060,-0.882,-0.845,-0.670,17,10,2019,16,33,00,
-1.041,-0.875,-0.847,-0.669,17,10,2019,16,34,00,
-1.052,-0.881,-0.845,-0.669,17,10,2019,16,35,00,
-1.040,-0.873,-0.845,-0.669,17,10,2019,16,36,00,
-1.045,-0.882,-0.846,-0.669,17,10,2019,16,37,00,
-1.048,-0.885,-0.845,-0.669,17,10,2019,16,38,00,
-1.081,-0.895,-0.846,-0.670,17,10,2019,16,39,00,
-1.062,-0.892,-0.845,-0.670,17,10,2019,16,40,00,
-1.061,-0.890,-0.847,-0.669,17,10,2019,16,41,00,
-1.048,-0.885,-0.845,-0.668,17,10,2019,16,42,00,
-1.038,-0.885,-0.845,-0.670,17,10,2019,16,43,00,
-1.038,-0.884,-0.846,-0.670,17,10,2019,16,44,00,
-1.026,-0.879,-0.845,-0.669,17,10,2019,16,45,00,
-1.008,-0.873,-0.847,-0.670,17,10,2019,16,46,00,
-1.021,-0.875,-0.846,-0.669,17,10,2019,16,47,00,
-1.016,-0.875,-0.846,-0.670,17,10,2019,16,48,00,
-1.014,-0.873,-0.846,-0.669,17,10,2019,16,49,00,
-1.019,-0.872,-0.845,-0.670,17,10,2019,16,50,00,
-1.022,-0.876,-0.846,-0.670,17,10,2019,16,51,00,
-1.025,-0.877,-0.846,-0.670,17,10,2019,16,52,00,
-1.034,-0.883,-0.847,-0.669,17,10,2019,16,53,00,
-1.040,-0.882,-0.846,-0.670,17,10,2019,16,54,00,
-1.066,-0.895,-0.846,-0.670,17,10,2019,16,55,00,
-1.041,-0.882,-0.847,-0.670,17,10,2019,16,56,00,
-1.047,-0.882,-0.846,-0.670,17,10,2019,16,57,00,
-1.034,-0.875,-0.846,-0.670,17,10,2019,16,58,00,
-1.049,-0.875,-0.846,-0.672,17,10,2019,16,59,00,
-1.051,-0.877,-0.847,-0.672,17,10,2019,17,00,00,
-1.049,-0.874,-0.847,-0.674,17,10,2019,17,01,00,
-1.038,-0.875,-0.847,-0.672,17,10,2019,17,02,00,
-1.040,-0.873,-0.847,-0.670,17,10,2019,17,03,00,
-1.045,-0.879,-0.846,-0.670,17,10,2019,17,04,00,
-1.047,-0.876,-0.846,-0.672,17,10,2019,17,05,00,
-1.049,-0.879,-0.848,-0.670,17,10,2019,17,06,00,
-1.102,-0.902,-0.846,-0.670,17,10,2019,17,07,00,
-1.085,-0.891,-0.848,-0.670,17,10,2019,17,08,00,
-1.080,-0.895,-0.846,-0.670,17,10,2019,17,09,00,
-1.071,-0.894,-0.846,-0.669,17,10,2019,17,10,00,
-1.068,-0.891,-0.846,-0.670,17,10,2019,17,11,00,
-1.068,-0.887,-0.847,-0.671,17,10,2019,17,12,00,
-1.068,-0.888,-0.847,-0.671,17,10,2019,17,13,00,
-1.065,-0.901,-0.847,-0.670,17,10,2019,17,14,00,
-1.079,-0.902,-0.846,-0.670,17,10,2019,17,15,00,
-1.080,-0.903,-0.845,-0.671,17,10,2019,17,16,00,
-1.047,-0.888,-0.846,-0.670,17,10,2019,17,17,00,
-1.075,-0.903,-0.845,-0.672,17,10,2019,17,18,00,
-1.060,-0.884,-0.847,-0.672,17,10,2019,17,19,00,
-1.073,-0.890,-0.845,-0.674,17,10,2019,17,20,00,
-1.073,-0.894,-0.845,-0.670,17,10,2019,17,21,00,
-1.101,-0.917,-0.845,-0.670,17,10,2019,17,22,00,
-1.077,-0.908,-0.846,-0.669,17,10,2019,17,23,00,
-1.056,-0.893,-0.846,-0.669,17,10,2019,17,24,00,
-1.053,-0.895,-0.845,-0.670,17,10,2019,17,25,00,
-1.047,-0.905,-0.845,-0.670,17,10,2019,17,26,00,
-1.051,-0.903,-0.845,-0.670,17,10,2019,17,27,00,
-1.041,-0.902,-0.845,-0.671,17,10,2019,17,28,00,
-1.039,-0.902,-0.845,-0.670,17,10,2019,17,29,00,
-1.038,-0.900,-0.847,-0.670,17,10,2019,17,30,00,
-1.044,-0.901,-0.845,-0.670,17,10,2019,17,31,00,
-1.049,-0.901,-0.846,-0.670,17,10,2019,17,32,00,
-1.043,-0.902,-0.845,-0.670,17,10,2019,17,33,00,
-1.045,-0.897,-0.846,-0.670,17,10,2019,17,34,00,
-1.032,-0.900,-0.845,-0.670,17,10,2019,17,35,00,
-1.032,-0.898,-0.845,-0.670,17,10,2019,17,36,00,
-1.034,-0.899,-0.844,-0.671,17,10,2019,17,37,00,
-1.032,-0.896,-0.846,-0.670,17,10,2019,17,38,00,
-1.046,-0.900,-0.845,-0.670,17,10,2019,17,39,00,
-1.030,-0.894,-0.846,-0.671,17,10,2019,17,40,00,
-1.037,-0.895,-0.846,-0.671,17,10,2019,17,41,00,
-1.034,-0.900,-0.847,-0.670,17,10,2019,17,42,00,
-1.035,-0.892,-0.845,-0.671,17,10,2019,17,43,00,
-1.031,-0.892,-0.845,-0.674,17,10,2019,17,44,00,
-1.031,-0.898,-0.844,-0.674,17,10,2019,17,45,00,
-1.026,-0.896,-0.846,-0.674,17,10,2019,17,46,00,
-1.026,-0.892,-0.846,-0.671,17,10,2019,17,47,00,
-1.034,-0.898,-0.846,-0.674,17,10,2019,17,48,00,
-1.027,-0.893,-0.847,-0.674,17,10,2019,17,49,00,
-1.079,-0.915,-0.847,-0.674,17,10,2019,17,50,00,
-1.081,-0.917,-0.845,-0.672,17,10,2019,17,51,00,
-1.074,-0.918,-0.845,-0.672,17,10,2019,17,52,00,
-1.071,-0.920,-0.846,-0.674,17,10,2019,17,53,00,
-1.070,-0.920,-0.847,-0.674,17,10,2019,17,54,00,
-1.061,-0.918,-0.846,-0.672,17,10,2019,17,55,00,
-1.056,-0.918,-0.847,-0.674,17,10,2019,17,56,00,
-1.064,-0.927,-0.846,-0.672,17,10,2019,17,57,00,
-1.057,-0.915,-0.847,-0.672,17,10,2019,17,58,00,
-1.054,-0.918,-0.846,-0.670,17,10,2019,17,59,00,
-1.054,-0.916,-0.846,-0.674,17,10,2019,18,00,00,
-1.052,-0.919,-0.845,-0.674,17,10,2019,18,01,00,
-1.049,-0.910,-0.846,-0.674,17,10,2019,18,02,00,
-1.050,-0.910,-0.846,-0.674,17,10,2019,18,03,00,
-1.045,-0.901,-0.845,-0.674,17,10,2019,18,04,00,
-1.039,-0.902,-0.845,-0.674,17,10,2019,18,05,00,
-1.023,-0.912,-0.845,-0.674,17,10,2019,18,06,00,
-1.043,-0.917,-0.846,-0.675,17,10,2019,18,07,00,
-1.032,-0.895,-0.847,-0.674,17,10,2019,18,08,00,
-1.042,-0.896,-0.847,-0.674,17,10,2019,18,09,00,
-1.039,-0.904,-0.846,-0.675,17,10,2019,18,10,00,
-1.023,-0.905,-0.846,-0.674,17,10,2019,18,11,00,
-1.032,-0.903,-0.847,-0.674,17,10,2019,18,12,00,
-1.029,-0.896,-0.846,-0.674,17,10,2019,18,13,00,
-1.024,-0.910,-0.845,-0.675,17,10,2019,18,14,00,
-1.024,-0.913,-0.846,-0.675,17,10,2019,18,15,00,
-1.019,-0.909,-0.847,-0.678,17,10,2019,18,16,00,
-1.019,-0.904,-0.846,-0.678,17,10,2019,18,17,00,
-1.017,-0.903,-0.845,-0.675,17,10,2019,18,18,00,
-1.011,-0.902,-0.848,-0.675,17,10,2019,18,19,00,
-1.017,-0.907,-0.846,-0.674,17,10,2019,18,20,00,
-1.025,-0.908,-0.847,-0.679,17,10,2019,18,21,00,
-1.024,-0.912,-0.847,-0.675,17,10,2019,18,22,00,
-1.024,-0.913,-0.847,-0.675,17,10,2019,18,23,00,
-1.025,-0.915,-0.848,-0.675,17,10,2019,18,24,00,
-1.017,-0.912,-0.848,-0.675,17,10,2019,18,25,00,
-1.014,-0.909,-0.848,-0.674,17,10,2019,18,26,00,
-1.015,-0.903,-0.847,-0.675,17,10,2019,18,27,00,
-1.016,-0.909,-0.847,-0.674,17,10,2019,18,28,00,
-1.014,-0.915,-0.848,-0.674,17,10,2019,18,29,00,
-1.015,-0.916,-0.847,-0.674,17,10,2019,18,30,00,
-1.010,-0.912,-0.847,-0.674,17,10,2019,18,31,00,
-1.014,-0.913,-0.847,-0.674,17,10,2019,18,32,00,
-1.009,-0.911,-0.846,-0.674,17,10,2019,18,33,00,
-1.022,-0.915,-0.847,-0.674,17,10,2019,18,34,00,
-1.029,-0.919,-0.847,-0.674,17,10,2019,18,35,00,
-1.029,-0.921,-0.847,-0.674,17,10,2019,18,36,00,
-1.025,-0.920,-0.845,-0.674,17,10,2019,18,37,00,
-1.028,-0.924,-0.846,-0.674,17,10,2019,18,38,00,
-1.026,-0.925,-0.847,-0.674,17,10,2019,18,39,00,
-1.024,-0.928,-0.847,-0.674,17,10,2019,18,40,00,
-1.026,-0.921,-0.846,-0.674,17,10,2019,18,41,00,
-1.019,-0.908,-0.847,-0.674,17,10,2019,18,42,00,
-1.013,-0.908,-0.846,-0.674,17,10,2019,18,43,00,
-1.021,-0.913,-0.847,-0.667,17,10,2019,18,44,00,
-1.005,-0.907,-0.846,-0.665,17,10,2019,18,45,00,
-1.021,-0.922,-0.846,-0.660,17,10,2019,18,46,00,
-1.014,-0.916,-0.847,-0.656,17,10,2019,18,47,00,
-1.005,-0.913,-0.846,-0.655,17,10,2019,18,48,00,
-1.011,-0.914,-0.845,-0.654,17,10,2019,18,49,00,
-1.015,-0.918,-0.847,-0.651,17,10,2019,18,50,00,
-1.016,-0.918,-0.845,-0.650,17,10,2019,18,51,00,
-1.012,-0.912,-0.846,-0.650,17,10,2019,18,52,00,
-1.016,-0.918,-0.846,-0.646,17,10,2019,18,53,00,
-1.023,-0.920,-0.847,-0.645,17,10,2019,18,54,00,
-1.017,-0.917,-0.846,-0.645,17,10,2019,18,55,00,
-1.004,-0.909,-0.847,-0.645,17,10,2019,18,56,00,
-1.006,-0.910,-0.847,-0.645,17,10,2019,18,57,00,
-1.002,-0.915,-0.846,-0.645,17,10,2019,18,58,00,
-1.008,-0.913,-0.846,-0.645,17,10,2019,18,59,00,
-1.010,-0.913,-0.846,-0.645,17,10,2019,19,00,00,
-1.008,-0.914,-0.846,-0.645,17,10,2019,19,01,00,
-1.002,-0.910,-0.846,-0.644,17,10,2019,19,02,00,
-1.003,-0.911,-0.847,-0.643,17,10,2019,19,03,00,
-1.003,-0.916,-0.845,-0.641,17,10,2019,19,04,00,
-1.003,-0.913,-0.846,-0.641,17,10,2019,19,05,00,
-1.007,-0.914,-0.847,-0.642,17,10,2019,19,06,00,
-1.001,-0.913,-0.846,-0.644,17,10,2019,19,07,00,
-0.998,-0.912,-0.846,-0.643,17,10,2019,19,08,00,
-0.998,-0.911,-0.847,-0.641,17,10,2019,19,09,00,
-1.006,-0.917,-0.847,-0.642,17,10,2019,19,10,00,
-1.001,-0.916,-0.848,-0.640,17,10,2019,19,11,00,
-0.998,-0.912,-0.846,-0.639,17,10,2019,19,12,00,
-0.997,-0.909,-0.847,-0.640,17,10,2019,19,13,00,
-0.997,-0.911,-0.846,-0.640,17,10,2019,19,14,00,
-0.996,-0.912,-0.846,-0.640,17,10,2019,19,15,00,
-1.017,-0.919,-0.847,-0.640,17,10,2019,19,16,00,
-1.004,-0.916,-0.846,-0.640,17,10,2019,19,17,00,
-1.011,-0.915,-0.847,-0.640,17,10,2019,19,18,00,
-1.010,-0.920,-0.845,-0.640,17,10,2019,19,19,00,
-1.007,-0.915,-0.846,-0.640,17,10,2019,19,20,00,
-1.002,-0.916,-0.846,-0.640,17,10,2019,19,21,00,
-1.001,-0.913,-0.846,-0.640,17,10,2019,19,22,00,
-0.995,-0.908,-0.847,-0.640,17,10,2019,19,23,00,
-1.002,-0.910,-0.846,-0.640,17,10,2019,19,24,00,
-1.000,-0.914,-0.846,-0.640,17,10,2019,19,25,00,
-1.008,-0.921,-0.847,-0.640,17,10,2019,19,26,00,
-1.008,-0.903,-0.846,-0.640,17,10,2019,19,27,00,
-1.011,-0.911,-0.847,-0.640,17,10,2019,19,28,00,
-1.013,-0.920,-0.847,-0.640,17,10,2019,19,29,00,
-1.005,-0.905,-0.846,-0.640,17,10,2019,19,30,00,
-1.002,-0.911,-0.845,-0.640,17,10,2019,19,31,00,
-1.003,-0.905,-0.846,-0.640,17,10,2019,19,32,00,
-0.999,-0.908,-0.847,-0.640,17,10,2019,19,33,00,
-1.006,-0.908,-0.848,-0.639,17,10,2019,19,34,00,
-0.999,-0.914,-0.847,-0.640,17,10,2019,19,35,00,
-1.006,-0.920,-0.846,-0.640,17,10,2019,19,36,00,
-1.007,-0.922,-0.846,-0.640,17,10,2019,19,37,00,
-0.996,-0.916,-0.846,-0.640,17,10,2019,19,38,00,
-0.998,-0.916,-0.846,-0.640,17,10,2019,19,39,00,
-0.998,-0.922,-0.847,-0.639,17,10,2019,19,40,00,
-1.007,-0.932,-0.847,-0.638,17,10,2019,19,41,00,
-1.012,-0.936,-0.848,-0.636,17,10,2019,19,42,00,
-1.017,-0.958,-0.846,-0.637,17,10,2019,19,43,00,
-1.045,-0.972,-0.847,-0.635,17,10,2019,19,44,00,
-1.037,-0.973,-0.847,-0.635,17,10,2019,19,45,00,
-1.035,-0.974,-0.847,-0.635,17,10,2019,19,46,00,
-1.032,-0.967,-0.845,-0.635,17,10,2019,19,47,00,
-1.035,-0.974,-0.846,-0.635,17,10,2019,19,48,00,
-1.047,-0.979,-0.847,-0.635,17,10,2019,19,49,00,
-1.043,-0.982,-0.847,-0.635,17,10,2019,19,50,00,
-1.042,-0.979,-0.846,-0.635,17,10,2019,19,51,00,
